letter,x,y,z
C,42.26166328600405,9.50980392156863,10
D,26.144267926148565,53.9201373980249,10
D,28.422847399829497,4.742114236999125,10
D,46.56459844211656,34.65753424657534,10
D,14.019607843137255,32.05882352941176,10
D,14.01814457126134,11.126719344454202,10
D,43.669084071984955,14.832124630674185,10
D,17.14657891128479,53.673385438091316,10
D,40.91911764705882,47.92892156862745,10
D,14.019607843137255,17.84313725490196,10
D,34.75960247112543,6.167069567553046,10
D,14.019607843137251,47.35294117647059,10
D,44.45562435500516,41.793085655314755,10
D,15.84277747796366,5.1645979492714424,10
D,46.764705882352935,27.647058823529413,10
D,35.0201106083459,52.287581699346404,10
D,14.019607843137255,24.80392156862745,10
D,14.019607843137253,39.6078431372549,10
D,45.97647058823529,20.93333333333333,10
D,22.254901960784313,4.705882352941167,10
D,39.94652406417112,9.539512774806884,10
E,25.0,53.92156862745098,10
E,31.96078431372549,4.509803921568626,10
E,17.739694302918018,30.432298903813493,10
E,43.85692738633916,53.921568627450995,10
E,16.80640072120802,5.753887762001359,10
E,43.758865248226954,4.509803921568626,10
E,31.699980963259087,30.392156862745097,10
E,16.176470588235297,48.13725490196079,10
E,16.176470588235297,18.725490196078432,10
E,24.80392156862745,30.392156862745097,10
E,18.27094474153298,53.59893048128342,10
E,31.56862745098039,53.92156862745098,10
E,16.176470588235297,36.07843137254902,10
E,21.3390092879257,4.507223942208462,10
E,37.74509803921569,4.509803921568622,10
E,16.176470588235297,12.35294117647059,10
E,16.176470588235297,42.05882352941176,10
E,16.176470588235297,24.901960784313726,10
E,26.470588235294116,4.509803921568629,10
E,37.84313725490197,53.92156862745099,10
F,25.88235294117647,53.92156862745098,10
F,25.294117647058822,30.392156862745104,10
F,35.68627450980392,53.92156862745099,10
F,17.35294117647059,10.686274509803923,10
F,17.352941176470594,24.901960784313726,10
F,33.95518207282913,30.392156862745104,10
F,17.352941176470594,41.372549019607845,10
F,45.6218103679828,53.92156862745098,10
F,17.815904139433552,52.777777777777786,10
F,21.372549019607842,30.392156862745104,10
F,30.588235294117645,53.92156862745099,10
F,29.509803921568626,30.392156862745104,10
F,17.352941176470594,19.80392156862745,10
F,17.352941176470594,47.05882352941176,10
F,17.352941176470594,35.78431372549019,10
F,17.35294117647059,6.470588235294123,10
F,17.763337893296857,30.328317373461015,10
F,40.7843137254902,53.92156862745099,10
F,21.534926470588236,53.92463235294118,10
F,17.352941176470594,15.09803921568627,10
G,32.69123033828916,53.89786683904332,10
G,33.679354094579004,4.861591695501719,10
G,15.184619302266361,44.262796027501906,10
G,42.32114467408586,23.335983041865394,10
G,11.805074971164938,24.480968858131487,10
G,45.64971751412429,44.39348620804253,10
G,16.065359477124183,12.64052287581699,10
G,40.481076151390795,7.959416324669398,10
G,19.29782723900371,49.647588765235824,10
G,11.666666666666657,31.07843137254902,10
G,45.530303030303045,14.024064171122992,10
G,27.091503267973856,4.850898692810443,10
G,39.0003844675125,51.737793156478276,10
G,26.746031746031747,53.68814192343605,10
G,12.61822376009227,37.745098039215684,10
G,20.645321419707123,7.686770910896001,10
G,42.72024302678818,48.55012427506214,10
G,46.405228758169955,21.50326797385621,10
G,13.394090030378349,18.461750897542117,10
G,37.51544453397798,23.333333333333332,10
H,33.13725490196078,30.19607843137255,10
H,14.900353584056562,29.88106718097075,10
H,44.80392156862746,8.235294117647062,10
H,44.0338680926916,30.527629233511586,10
H,13.627450980392148,9.215686274509803,10
H,44.803921568627466,43.431372549019606,10
H,13.627450980392142,45.490196078431374,10
H,44.803921568627466,19.215686274509807,10
H,21.274509803921568,30.19607843137255,10
H,13.627450980392148,16.372549019607845,10
H,13.62745098039214,40.3921568627451,10
H,44.803921568627466,37.05882352941177,10
H,44.803921568627466,13.627450980392156,10
H,27.352941176470587,30.19607843137255,10
H,13.627450980392142,23.333333333333336,10
H,13.627450980392144,50.294117647058826,10
H,13.627450980392139,35.0,10
H,44.803921568627466,24.901960784313722,10
H,44.803921568627466,49.6078431372549,10
H,38.72549019607843,30.19607843137255,10
I,29.117647058823533,9.019607843137255,10
I,29.117647058823533,35.49019607843137,10
I,29.117647058823533,50.98039215686275,10
I,29.117647058823533,24.313725490196077,10
I,29.117647058823533,43.72549019607843,10
I,29.117647058823533,19.607843137254903,10
I,29.117647058823533,30.490196078431374,10
I,29.117647058823533,14.509803921568624,10
I,29.117647058823533,38.23529411764706,10
I,29.117647058823533,5.980392156862745,10
I,29.117647058823533,48.627450980392155,10
I,29.117647058823533,26.372549019607845,10
I,29.117647058823533,17.058823529411764,10
I,29.117647058823533,41.07843137254902,10
I,29.117647058823533,11.862745098039216,10
I,29.117647058823533,32.94117647058823,10
I,29.117647058823533,22.058823529411764,10
I,29.117647058823533,46.17647058823529,10
I,29.117647058823533,53.03921568627452,10
I,29.117647058823533,28.333333333333332,10
J,38.50678733031675,17.390648567119158,10
J,38.527325823946605,39.46182728410513,10
J,18.34803921568627,8.343137254901958,10
J,31.256913021618903,5.525389643036707,10
J,38.52941176470589,48.23529411764705,10
J,38.52941176470589,30.098039215686274,10
J,14.999999999999986,19.11764705882353,10
J,36.50326797385621,10.125272331154683,10
J,24.75081699346405,4.660947712418302,10
J,38.52941176470589,34.80392156862745,10
J,38.52941176470589,25.588235294117645,10
J,15.421303656597775,15.283518812930577,10
J,38.53159041394336,43.969498910675384,10
J,37.69187675070028,13.57983193277311,10
J,21.29502963976288,6.119471044231643,10
J,16.613672496025444,11.616322204557497,10
J,27.98719487795118,4.529811924769913,10
J,34.28024868483979,7.3218555714968865,10
J,38.529411764705884,52.15686274509804,10
J,38.52941176470589,21.372549019607842,10
K,26.139546727782022,32.294372294372295,10
K,38.993464052287585,15.133986928104578,10
K,14.019607843137257,13.333333333333337,10
K,14.01960784313726,43.529411764705884,10
K,44.79539641943734,51.76470588235294,10
K,42.17347956131606,10.890661349285473,10
K,14.019607843137258,30.19607843137255,10
K,40.24614100959533,47.20483938256153,10
K,32.4719887955182,23.865546218487395,10
K,15.058382903723286,24.025115664243224,10
K,20.834294502114574,27.793156478277584,10
K,14.019607843137264,50.490196078431374,10
K,30.68627450980392,37.64705882352941,10
K,29.233841684822078,28.17356572258533,10
K,14.01960784313726,36.76470588235294,10
K,14.019607843137253,7.450980392156865,10
K,35.7892987703556,19.415088069125957,10
K,14.060721062618594,19.342188488298547,10
K,45.31167690956981,6.716417910447763,10
K,35.53821528611444,42.501000400160066,10
L,19.456040480708413,4.854522454142952,10
L,18.52941176470589,41.17647058823529,10
L,34.411764705882355,4.509803921568633,10
L,18.529411764705888,21.666666666666664,10
L,45.03386809269163,4.509803921568633,10
L,26.96078431372549,4.509803921568633,10
L,18.52941176470589,52.15686274509804,10
L,18.529411764705888,29.90196078431373,10
L,18.529411764705888,12.843137254901961,10
L,18.52941176470589,48.52941176470587,10
L,41.470588235294116,4.509803921568633,10
L,23.137254901960784,4.509803921568633,10
L,18.52941176470589,33.72549019607843,10
L,18.52941176470589,17.254901960784313,10
L,18.52941176470589,25.88235294117647,10
L,18.52941176470589,44.90196078431373,10
L,30.784313725490193,4.509803921568633,10
L,18.52941176470589,8.627450980392156,10
L,18.52941176470589,37.450980392156865,10
L,37.94117647058824,4.509803921568633,10
M,33.096405228758165,17.715141612200433,10
M,21.13851992409867,29.00484925152857,10
M,45.58823529411764,37.450980392156865,10
M,14.41893830703012,42.11222700462299,10
M,12.843137254901958,12.058823529411764,10
M,45.588235294117645,17.94117647058824,10
M,45.58823529411764,24.80392156862745,10
M,38.30161476355248,31.398500576701267,10
M,24.537815126050422,20.06895065718595,10
M,12.843137254901958,20.882352941176467,10
M,44.11764705882352,43.12625984973428,10
M,28.999858936380306,11.309070390746225,10
M,12.843137254901954,29.41176470588235,10
M,35.76083954708644,24.725214029273683,10
M,45.58823529411764,10.980392156862745,10
M,13.413775766716938,47.7526395173454,10
M,40.70112893642306,37.71538918597742,10
M,45.115340253748556,47.99115724721261,10
M,45.58823529411764,31.274509803921568,10
M,15.935828877005338,36.394425538810566,10
N,35.113289760348586,20.374727668845317,10
N,19.313725490196077,44.117647058823536,10
N,44.80392156862746,36.568627450980394,10
N,13.628959276018081,14.853695324283558,10
N,44.80392156862746,22.647058823529413,10
N,43.745229635478346,8.741939728911703,10
N,13.626070146368392,34.85225075945871,10
N,27.058823529411764,32.5,10
N,14.61285244024617,49.43323314727351,10
N,39.08567774936061,14.411764705882353,10
N,44.80392156862746,49.50980392156863,10
N,13.625987708516227,21.32279777582675,10
N,13.627450980392142,42.05882352941177,10
N,23.185017596782302,38.30819507290095,10
N,44.80392156862746,29.705882352941178,10
N,13.627450980392142,8.627450980392158,10
N,44.80392156862746,15.588235294117647,10
N,44.80392156862746,43.13725490196079,10
N,31.05598866052445,26.50838648712497,10
N,13.628871838590491,27.99090650753055,10
O,31.315949060036385,5.712553062462106,10
O,30.19607843137255,52.54901960784315,10
O,14.170557111733586,42.40273887332711,10
O,47.15686274509805,30.68627450980392,10
O,11.941982272360999,22.401289282836423,10
O,42.191610821543804,12.189128816083393,10
O,40.73871409028728,47.78841769265846,10
O,24.985080988917307,6.035805626598478,10
O,14.446958270487682,15.306686777275013,10
O,11.470588235294109,29.41176470588235,10
O,24.122207022343822,51.9904240766074,10
O,35.962441314553985,51.43606738470035,10
O,44.293085655314755,42.56965944272446,10
O,37.48012718600954,7.739798622151561,10
O,11.969696969696969,36.07843137254902,10
O,18.205128205128204,48.197586726998495,10
O,45.14705882352942,17.784313725490197,10
O,46.49321266968326,36.50829562594269,10
O,47.02147525676938,24.58761282290694,10
O,18.742647058823525,9.544117647058819,10
P,25.294117647058822,53.92156862745099,10
P,20.88235294117647,28.03921568627451,10
P,46.74229691876751,40.0,10
P,14.019607843137262,8.137254901960787,10
P,14.019607843137262,34.80392156862745,10
P,39.6767355590885,29.58399576046635,10
P,15.210398766248076,53.32452081956379,10
P,35.05821078431373,53.66727941176471,10
P,14.019607843137262,15.0,10
P,33.19983312473926,28.085106382978722,10
P,41.608996539792386,51.352364475201846,10
P,14.019607843137262,21.66666666666667,10
P,14.019607843137262,41.372549019607845,10
P,44.66609832338733,33.492469451548736,10
P,14.973696795791492,28.144428503108564,10
P,26.96078431372549,28.03921568627451,10
P,14.019607843137262,47.647058823529406,10
P,45.710121886592475,46.53153153153153,10
P,20.294117647058826,53.92156862745099,10
P,30.19607843137255,53.92156862745099,10
Q,31.7547018807523,5.754301720688293,10
Q,29.149592421238157,52.551222736285524,10
Q,14.865841073271413,14.46336429308566,10
Q,47.09263015551047,32.041920216362406,10
Q,11.81372549019608,35.19607843137254,10
Q,44.99470058293588,40.789613142554316,10
Q,43.42156862745098,14.16274509803922,10
Q,14.006438396254023,42.010535557506586,10
Q,25.45141133376427,5.929756517991816,10
Q,38.21870286576169,8.30920060331826,10
Q,17.943826179120293,47.93587705352411,10
Q,11.470588235294098,28.137254901960784,10
Q,42.73692810457516,3.431372549019617,10
Q,40.74394463667821,47.75086505190312,10
Q,12.22689075630253,21.176470588235293,10
Q,33.346405228758165,12.751633986928107,10
Q,19.286073403720458,9.062342885872294,10
Q,46.731257208765854,23.36562860438293,10
Q,34.98426531106269,51.81554103122731,10
Q,23.388637506284564,51.77224736048265,10
R,31.89124487004104,29.55996352029184,10
R,24.215686274509807,53.92156862745098,10
R,40.40866873065015,14.782249742002065,10
R,14.019607843137273,15.490196078431374,10
R,46.43950263032043,43.95504543280727,10
R,39.411764705882355,31.862745098039213,10
R,14.019607843137273,36.76470588235294,10
R,14.252873563218404,51.68582375478927,10
R,15.747789311803164,30.222991157247208,10
R,36.115916955017305,53.416955017301035,10
R,35.93188854489164,21.83075335397317,10
R,14.019607843137273,22.94117647058824,10
R,18.46329229366165,53.92384860921112,10
R,23.92156862745098,30.392156862745093,10
R,43.02832244008715,50.22270636649722,10
R,30.19607843137255,53.92156862745098,10
R,14.019607843137273,44.01960784313725,10
R,45.100459937061245,36.596465746792546,10
R,44.72589035614246,7.981192476990806,10
R,14.019607843137273,8.235294117647054,10
S,32.24052287581699,29.383006535947715,10
S,37.82295271049596,5.830449826989625,10
S,28.857069143446854,53.92414860681114,10
S,19.932773109243698,6.042016806722689,10
S,12.83023735810113,44.563983488132095,10
S,45.566448801742915,15.784313725490199,10
S,43.98959583833533,48.3673469387755,10
S,16.31211388665055,50.214880472737036,10
S,20.11818426000538,33.77115229653505,10
S,38.48919054801408,26.900452488687783,10
S,25.938375350140056,4.572829131652664,10
S,43.44593282857697,9.446709376820035,10
S,14.867358708189157,9.443483275663208,10
S,26.064814814814813,31.443355119825707,10
S,15.136084284460049,37.83143107989465,10
S,23.783349405335905,53.487624558019924,10
S,40.53688141923436,51.31185807656396,10
S,43.45098039215686,22.517156862745097,10
S,31.652346331791144,4.529632077550126,10
S,33.72549019607843,53.67172675521822,10
T,29.117647058823533,13.823529411764707,10
T,29.254445964432286,53.44733242134063,10
T,29.117647058823533,34.509803921568626,10
T,40.68627450980392,53.92156862745098,10
T,14.279788838612369,53.92156862745098,10
T,29.117647058823533,43.92156862745098,10
T,29.117647058823533,25.88235294117647,10
T,21.568627450980394,53.92156862745098,10
T,29.117647058823533,6.274509803921575,10
T,29.117647058823533,39.11764705882353,10
T,33.23529411764706,53.92156862745098,10
T,29.117647058823533,21.862745098039216,10
T,25.392156862745097,53.92156862745098,10
T,29.117647058823533,48.725490196078425,10
T,29.117647058823533,10.0,10
T,29.117647058823533,17.84313725490196,10
T,17.84313725490196,53.92156862745098,10
T,37.05882352941177,53.92156862745098,10
T,44.053621448579435,53.92156862745098,10
T,29.117647058823533,30.09803921568627,10
U,32.330065359477125,6.035947712418299,10
U,13.627450980392167,44.31372549019608,10
U,44.8023143683703,36.71488267438123,10
U,13.709418193506911,20.286081645773066,10
U,44.803921568627445,49.31372549019608,10
U,44.73604826546003,19.901960784313726,10
U,13.627450980392169,32.549019607843135,10
U,22.272581163612983,7.245258759241402,10
U,44.80558325024925,30.834164174144234,10
U,41.209150326797385,10.96078431372549,10
U,44.803921568627445,42.84313725490196,10
U,13.62745098039217,26.372549019607842,10
U,14.98647734956051,14.989858012170385,10
U,17.875816993464053,10.359477124183009,10
U,13.627450980392169,38.529411764705884,10
U,27.760727479397556,5.788576300085268,10
U,13.627450980392167,49.90196078431372,10
U,44.803921568627445,25.19607843137255,10
U,37.289301685586516,7.726178190574473,10
U,43.52941176470587,15.000000000000002,10
V,31.78733031674208,11.365007541478128,10
V,17.745098039215684,34.509803921568626,10
V,41.61497326203208,37.16934046345811,10
V,21.384083044982695,24.9519415609381,10
V,11.127450980392158,51.875,10
V,45.41990381058085,47.155012948575646,10
V,37.7654458009619,27.04772475027747,10
V,14.370915032679747,43.370098039215684,10
V,24.989106753812635,15.50762527233115,10
V,33.81798002219756,16.699963004069552,10
V,39.66957153231664,32.062454611474216,10
V,26.745098039215687,10.880174291938996,10
V,19.51172625913111,29.873125720876587,10
V,29.19583023082651,6.592206502854307,10
V,12.749269920734257,47.622027534418024,10
V,23.235294117647058,20.098039215686274,10
V,43.55742296918766,42.26890756302521,10
V,16.022408963585434,39.02761104441777,10
V,47.18702865761689,51.79864253393666,10
V,35.80096189419163,21.91268960414354,10
W,29.345794392523363,42.30346344145134,10
W,36.187675070028014,21.523809523809526,10
W,22.44963738920226,21.966156325543917,10
W,13.582202111613867,30.51533433886375,10
W,48.894335511982575,47.07788671023965,10
W,45.25980392156862,31.81127450980392,10
W,9.754901960784313,46.57843137254902,10
W,18.871224165341808,15.855855855855854,10
W,39.47884416924664,10.653594771241835,10
W,32.81590413943355,35.70261437908497,10
W,24.183006535947708,29.25653594771242,10
W,29.262890341321715,47.728758169934636,10
W,11.696078431372541,38.44852941176471,10
W,47.12074303405572,39.64654282765738,10
W,15.428276573787413,22.78379772961816,10
W,34.51820728291316,28.563025210084035,10
W,39.91036414565827,16.216619981325866,10
W,43.33333333333333,23.725490196078432,10
W,25.865302642796248,36.334185848252346,10
W,19.025210084033617,10.371615312791779,10
X,31.740626074991397,33.051255589955275,10
X,38.19073083778966,15.653594771241835,10
X,19.43256090314914,14.542483660130713,10
X,18.599033816425116,45.0412048877522,10
X,44.14038078999716,6.732026143790847,10
X,44.06114988368229,51.48554336989034,10
X,37.67557932263814,41.903743315508024,10
X,25.613110916008196,23.86011120866257,10
X,14.648692810457518,50.966775599128546,10
X,32.2822243651559,24.47444551591128,10
X,22.384200056834327,39.33788007956806,10
X,13.983660130718954,6.375816993464049,10
X,22.373426982733392,18.98156277436348,10
X,28.980075901328274,28.88519924098672,10
X,40.811833505331954,46.61162710698315,10
X,34.61111111111111,37.352941176470594,10
X,41.133844842284745,11.241830065359476,10
X,25.834733893557424,34.14285714285714,10
X,16.647691334598356,10.357368753953189,10
X,35.28779253636938,19.968374446552815,10
Y,29.117647058823533,11.96078431372549,10
Y,21.145276292335115,40.35650623885918,10
Y,42.67787114845938,47.198879551820724,10
Y,15.03401360544218,47.999199679871936,10
Y,38.13725490196078,41.51672433679354,10
Y,31.437908496732025,33.149138443256085,10
Y,29.117647058823533,21.470588235294116,10
Y,11.82873149259704,52.00080032012805,10
Y,35.88235294117647,38.70028011204482,10
Y,29.117647058823533,6.960784313725487,10
Y,47.04530087897227,52.67748478701826,10
Y,29.117647058823533,16.764705882352942,10
Y,18.168544013350022,44.07592824363788,10
Y,26.50768415474298,33.63540010598834,10
Y,29.110644257703083,30.483193277310924,10
Y,23.92156862745098,36.89143950263032,10
Y,33.627450980392155,35.88235294117647,10
Y,40.3921568627451,44.33613445378151,10
Y,44.90196078431373,49.982174688057036,10
Y,29.117647058823533,26.07843137254902,10
Z,30.0,53.92156862745098,10
Z,24.80392156862745,4.509803921568626,10
Z,28.08823529411765,27.573529411764707,10
Z,41.73856209150327,47.99673202614379,10
Z,43.46502780216564,4.509803921568622,10
Z,34.916378316032294,37.8085351787774,10
Z,14.512916277622159,5.550887021475269,10
Z,16.04513503514613,53.92156862745098,10
Z,20.915829746532758,16.77427068388331,10
Z,34.41176470588235,4.509803921568626,10
Z,23.03921568627451,53.92156862745098,10
Z,36.798020178945364,53.92347230154198,10
Z,19.607843137254903,4.509803921568626,10
Z,24.533977974751547,22.242814934192857,10
Z,38.375816993464056,42.95424836601307,10
Z,17.321048901488304,11.372549019607835,10
Z,39.01960784313725,4.509803921568622,10
Z,43.39922854387657,53.357441337190615,10
Z,29.705882352941178,4.509803921568626,10
Z,31.545893719806763,32.7564649048025,10
[,22.058823529411764,5.980392156862749,10
[,22.058823529411764,36.666666666666664,10
[,22.058823529411764,55.09803921568627,10
[,22.058823529411764,23.72549019607843,10
[,22.061986084756484,46.616065781151164,10
[,22.058823529411764,17.941176470588236,10
[,22.058823529411764,30.0,10
[,22.058823529411764,11.764705882352942,10
[,22.058823529411764,40.09803921568627,10
[,22.058823529411764,1.0784313725490158,10
[,22.058823529411764,52.450980392156865,10
[,22.058823529411764,26.764705882352942,10
[,22.058823529411764,14.80392156862745,10
[,22.05585264408794,43.48187759952466,10
[,22.058823529411764,20.88235294117647,10
[,22.058823529411764,33.33333333333333,10
[,22.058823529411764,8.823529411764707,10
[,22.058823529411764,49.6078431372549,10
[,22.058823529411764,57.549019607843135,10
[,22.058823529411764,3.43137254901961,10
\,26.702317290552585,17.727272727272727,10
\,15.128205128205131,31.847662141779786,10
\,37.279411764705884,4.836601307189543,10
\,20.588235294117645,25.19607843137255,10
\,9.834087481146309,38.30316742081449,10
\,33.92156862745098,8.92156862745098,10
\,38.94117647058824,2.807843137254906,10
\,29.539641943734015,14.271099744245525,10
\,16.9281045751634,29.651416122004356,10
\,23.80952380952381,21.251167133520074,10
\,31.045751633986928,12.436974789915968,10
\,11.598793363499244,36.16138763197587,10
\,18.78721859114016,27.39288307915759,10
\,22.287581699346404,23.12091503267974,10
\,35.58431372549019,6.886274509803924,10
\,13.363499245852186,34.004524886877824,10
\,32.431372549019606,10.754901960784313,10
\,40.543672014260245,0.8645276292335105,10
\,25.22875816993464,19.523809523809526,10
\,28.07843137254902,16.06862745098039,10
],36.17647058823529,5.980392156862749,10
],36.17647058823529,36.66666666666667,10
],36.17647058823529,54.50980392156863,10
],36.17647058823529,23.823529411764703,10
],36.17647058823529,48.23529411764706,10
],36.17647058823529,17.941176470588236,10
],36.17647058823529,30.392156862745097,10
],36.17647058823529,11.666666666666664,10
],36.17647058823529,39.509803921568626,10
],36.17647058823529,1.0784313725490158,10
],36.17647058823529,51.470588235294116,10
],36.17647058823529,27.058823529411764,10
],36.17647058823529,42.25490196078431,10
],36.17647058823529,8.725490196078429,10
],36.17647058823529,14.80392156862745,10
],36.17647058823529,33.627450980392155,10
],36.17647058823529,20.88235294117647,10
],36.17647058823529,45.09803921568627,10
],36.17647058823529,57.35294117647059,10
],36.17647058823529,3.43137254901961,10
^,30.980392156862745,29.313725490196077,10
^,18.58156028368795,25.306633291614517,10
^,40.665849673202615,24.938725490196077,10
^,24.85112563543936,29.709513435003633,10
^,12.575516693163745,22.034976152623212,10
^,44.39705882352941,22.872549019607842,10
^,36.8,27.780392156862746,10
^,27.794117647058822,30.093954248366014,10
^,20.618992695117264,26.41676278354479,10
^,34.10539215686274,28.508986928104576,10
^,42.583120204603574,23.87468030690537,10
^,14.6969696969697,23.20855614973262,10
^,22.805429864253394,27.61689291101056,10
^,29.43355119825708,32.00435729847494,10
^,36.154332700822266,26.818469323213158,10
^,25.531788472964944,28.348187759952463,10
^,16.58645276292335,24.26916221033868,10
^,38.65196078431373,26.02124183006536,10
^,46.23655913978495,21.846932321315624,10
^,32.214052287581694,30.62091503267974,10
_,30.392156862745097,4.509803921568627,10
_,16.470588235294116,4.509803921568627,10
_,42.35294117647059,4.509803921568627,10
_,23.823529411764703,4.509803921568627,10
_,11.141456582633054,4.509803921568627,10
_,40.294117647058826,4.509803921568627,10
_,45.98039215686275,4.509803921568627,10
_,34.411764705882355,4.509803921568627,10
_,20.098039215686278,4.509803921568627,10
_,28.137254901960784,4.509803921568627,10
_,36.372549019607845,4.509803921568627,10
_,12.941176470588239,4.509803921568627,10
_,21.96078431372549,4.509803921568627,10
_,25.88235294117647,4.509803921568627,10
_,14.705882352941178,4.509803921568627,10
_,32.45098039215686,4.509803921568627,10
_,18.235294117647065,4.509803921568627,10
_,44.31372549019608,4.509803921568627,10
_,47.3890608875129,4.509803921568627,10
_,38.333333333333336,4.509803921568627,10
`,29.66013071895425,45.21568627450981,10
`,25.714285714285715,52.338935574229694,10
`,34.64052287581699,41.321713870733475,10
`,26.522875816993466,47.81699346405229,10
`,22.494553376906318,51.43790849673203,10
`,32.52639517345399,43.484162895927604,10
`,28.085351787773934,46.50519031141868,10
`,28.69281045751634,48.77124183006536,10
`,25.098039215686274,49.00560224089636,10
`,30.686274509803923,46.372549019607845,10
`,26.69467787114846,51.1624649859944,10
`,23.235294117647058,52.64705882352942,10
`,33.56572258533043,42.40377632534495,10
`,35.68627450980392,40.28431372549019,10
`,24.474153297682708,53.46702317290553,10
`,29.705882352941178,47.549019607843135,10
`,31.74019607843137,45.11029411764706,10
`,27.675070028011206,49.9859943977591,10
`,23.725490196078432,50.154061624649856,10
`,31.03641456582633,44.03361344537815,10
a,36.56716417910448,35.361428153350886,10
a,28.92156862745098,4.509803921568629,10
a,16.182795698924735,29.452877925363687,10
a,42.05882352941176,15.686274509803923,10
a,14.127789046653135,18.431372549019606,10
a,42.05882352941176,35.49019607843137,10
a,26.02808691043985,37.20720720720721,10
a,19.551820728291315,8.319327731092438,10
a,37.91740938799762,7.525252525252526,10
a,42.05882352941176,20.980392156862745,10
a,42.05882352941176,26.372549019607842,10
a,24.215686274509803,5.287990196078434,10
a,14.270152505446617,24.139433551198255,10
a,31.17892156862745,37.38235294117648,10
a,20.903954802259882,34.68926553672317,10
a,33.47798135647702,5.011250401800062,10
a,42.05882352941176,6.470588235294121,10
a,41.18954248366014,31.64052287581699,10
a,15.980392156862745,12.754901960784315,10
a,41.395993179880655,10.517902813299235,10
b,31.832679738562092,37.304575163398695,10
b,30.18288084464555,4.5456259426847545,10
b,44.08446455505278,18.316742081447963,10
b,17.37068160597572,10.087768440709615,10
b,16.240808823529413,28.80514705882353,10
b,41.31109160081943,30.775534094234708,10
b,16.176470588235293,45.49019607843137,10
b,36.87642498860009,6.823985408116737,10
b,16.17647058823529,16.274509803921568,10
b,23.51827094474153,5.666221033868091,10
b,16.17491441020853,39.55804544039838,10
b,37.032085561497325,35.035650623885914,10
b,16.176470588235293,51.1764705882353,10
b,22.15342277261782,35.607155142758856,10
b,41.2960306073649,11.121472979435678,10
b,16.176470588235293,22.64705882352941,10
b,16.957153231663035,33.381747760832724,10
b,43.84803921568627,24.80392156862745,10
b,26.936274509803923,37.377450980392155,10
b,16.176470588235293,6.4705882352941195,10
c,28.92156862745098,37.450980392156865,10
c,24.549019607843135,5.666666666666671,10
c,16.900292031706293,28.710888610763455,10
c,39.50603318250377,7.843137254901961,10
c,15.017050298380227,20.3921568627451,10
c,41.80035650623886,31.733511586452764,10
c,17.75086505190312,11.591695501730104,10
c,28.624338624338623,4.512916277622157,10
c,22.583333333333332,35.1764705882353,10
c,35.72731418148655,36.55266757865937,10
c,20.886274509803926,8.145098039215686,10
c,36.352941176470594,5.725490196078438,10
c,15.563725490196068,24.71813725490196,10
c,42.03767781622453,10.365244136870434,10
c,19.361163820366855,32.20746363061353,10
c,25.793650793650794,36.90009337068161,10
c,32.566219470244235,4.537323701410386,10
c,38.930481283422466,34.55882352941177,10
c,15.94474153297683,15.980392156862745,10
c,32.22345541990381,37.44728079911209,10
d,36.66666666666667,6.633986928104569,10
d,31.005212211466866,37.40630429386945,10
d,20.346020761245676,7.65282583621684,10
d,42.05882352941176,38.23529411764706,10
d,14.270152505446632,24.13943355119826,10
d,42.05882352941176,44.41176470588235,10
d,42.05882352941176,14.901960784313728,10
d,31.079612567918733,4.57595086227262,10
d,20.862068965517242,34.665314401622716,10
d,42.058823529411754,26.666666666666668,10
d,42.05882352941176,50.78431372549019,10
d,14.184060721062622,18.235294117647058,10
d,41.26957257723232,8.905346311186344,10
d,36.35059994146913,35.507755340942346,10
d,41.23511086677662,32.23199560197911,10
d,25.70409982174688,4.848484848484855,10
d,16.182795698924735,29.452877925363694,10
d,25.92532903572388,37.182379801235555,10
d,16.289592760180994,12.22021116138763,10
d,42.058823529411754,20.88235294117647,10
e,30.686274509803923,23.333333333333332,10
e,31.710370895346088,4.526340656744612,10
e,22.660633484162897,35.09803921568627,10
e,16.14097363083164,23.70182555780933,10
e,42.25343868890839,29.950248756218905,10
e,41.35021097046413,9.679821295606851,10
e,33.47265221878225,37.2110423116615,10
e,21.27889961954931,7.851916886157451,10
e,17.38456672991778,12.333965844402277,10
e,28.16834050693448,37.352941176470594,10
e,34.80392156862745,23.333333333333332,10
e,15.372549019607836,18.137254901960784,10
e,17.474392742171496,29.593210418495758,10
e,37.20943449843706,6.223358908780911,10
e,21.274509803921568,23.333333333333332,10
e,26.45447219983884,4.950308890679548,10
e,38.82352941176471,23.333333333333332,10
e,38.72988001170618,34.629792215393614,10
e,42.665606783253835,24.33757286698463,10
e,26.176470588235293,23.333333333333332,10
f,26.764705882352942,35.09803921568627,10
f,26.764705882352942,15.392156862745097,10
f,32.84829721362229,53.2765737874097,10
f,26.764705882352942,6.764705882352935,10
f,23.92156862745098,37.450980392156865,10
f,35.0344462109168,37.450980392156865,10
f,26.764705882352942,26.176470588235297,10
f,27.434640522875817,46.23366013071895,10
f,36.60237865638059,53.92156862745099,10
f,26.764705882352942,37.8921568627451,10
f,26.764705882352942,22.84313725490196,10
f,26.764705882352942,11.274509803921571,10
f,28.89955982392957,50.280112044817926,10
f,26.764705882352942,19.215686274509803,10
f,29.607843137254903,37.450980392156865,10
f,26.764705882352942,29.215686274509803,10
f,26.764705882352942,42.15686274509804,10
f,32.450980392156865,37.450980392156865,10
